timestamp,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2022-11-13T04:00,18.4,84,15.6,19.6,0.00,0.00,0,1011.8,975.9,0,0,0,0,0.34,4.8,9.7,333,321,0,0.00,0.0,0.0,0.0,0.0
2022-11-13T05:00,18.1,83,15.2,19.1,0.00,0.00,0,1011.8,975.9,1,0,0,3,0.36,5.1,10.4,321,316,0,0.00,0.0,0.0,0.0,0.0
2022-11-13T06:00,17.8,83,14.8,18.6,0.00,0.00,0,1012.4,976.4,4,0,0,14,0.35,4.8,10.2,318,315,0,0.00,0.0,0.0,0.0,0.0
2022-11-13T07:00,18.3,84,15.6,19.4,0.00,0.00,0,1013.9,978.0,2,2,0,0,0.33,5.4,10.5,312,319,1,0.00,12.0,5.0,7.0,57.0
2022-11-13T08:00,21.1,76,16.7,22.8,0.00,0.00,0,1014.8,979.2,0,0,0,0,0.59,4.4,9.7,325,329,1,3600.00,161.0,110.0,51.0,512.7
2022-11-13T09:00,23.8,66,17.1,25.7,0.00,0.00,0,1015.3,980.0,3,0,0,9,0.99,4.0,6.1,333,332,1,3600.00,378.0,301.0,77.0,714.3
2022-11-13T10:00,26.3,58,17.3,28.5,0.00,0.00,0,1015.2,980.2,2,0,0,6,1.45,3.9,5.5,338,337,1,3600.00,574.0,485.0,89.0,818.2
2022-11-13T11:00,28.4,52,17.7,31.8,0.00,0.00,0,1014.1,979.3,4,0,0,13,1.84,3.0,4.1,346,345,1,3600.00,720.0,624.0,96.0,870.4
2022-11-13T12:00,29.9,48,17.5,34.2,0.00,0.00,1,1012.8,978.2,22,0,0,74,2.21,0.7,0.8,90,63,1,3600.00,801.0,701.0,100.0,892.5
2022-11-13T13:00,30.6,46,17.7,34.2,0.00,0.00,1,1011.7,977.3,29,1,0,95,2.37,5.1,6.1,129,130,1,3600.00,804.0,699.0,105.0,880.8
2022-11-13T14:00,31.0,46,18.1,34.0,0.00,0.00,1,1010.3,975.9,29,1,0,95,2.41,7.1,8.7,135,135,1,3600.00,742.0,639.0,103.0,862.5
2022-11-13T15:00,31.1,46,18.2,33.3,0.00,0.00,1,1009.4,975.1,36,8,1,95,2.42,7.4,8.9,137,137,1,3600.00,604.0,494.0,110.0,783.0
2022-11-13T16:00,30.6,50,18.8,32.5,0.00,0.00,0,1009.2,974.8,12,5,4,17,2.21,8.9,11.5,140,139,1,3600.00,426.0,341.0,85.0,723.7
2022-11-13T17:00,28.7,59,20.0,31.5,0.00,0.00,1,1009.4,974.8,26,9,11,37,1.60,7.7,14.6,139,142,1,3600.00,213.0,152.0,61.0,557.7
2022-11-13T18:00,25.9,72,20.4,28.9,0.00,0.00,0,1010.2,975.3,10,2,4,20,0.94,7.1,8.8,139,145,0,1099.99,33.0,18.0,15.0,152.2
2022-11-13T19:00,26.1,65,18.9,28.7,0.00,0.00,0,1011.1,976.2,3,2,1,2,1.19,4.9,6.0,54,107,0,0.00,0.0,0.0,0.0,0.0
2022-11-13T20:00,25.7,67,19.2,28.6,0.00,0.00,0,1012.0,977.0,2,0,0,7,1.08,3.2,5.4,360,82,0,0.00,0.0,0.0,0.0,0.0
2022-11-13T21:00,24.3,74,19.4,27.4,0.00,0.00,0,1012.6,977.4,9,0,9,12,0.79,3.3,0.8,319,27,0,0.00,0.0,0.0,0.0,0.0
2022-11-13T22:00,23.4,76,19.0,26.0,0.00,0.00,0,1013.1,977.8,4,0,7,0,0.68,5.1,4.2,321,301,0,0.00,0.0,0.0,0.0,0.0
2022-11-13T23:00,22.2,81,18.8,24.6,0.00,0.00,0,1013.4,977.9,11,0,19,0,0.50,5.8,5.8,338,338,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T00:00,21.5,83,18.4,23.6,0.00,0.00,0,1013.5,977.9,6,0,10,1,0.44,6.3,7.8,336,338,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T01:00,21.2,82,18.0,23.2,0.00,0.00,0,1013.2,977.6,4,0,3,9,0.45,5.8,9.4,330,328,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T02:00,21.2,78,17.2,22.9,0.00,0.00,0,1012.6,977.0,0,0,0,0,0.55,5.4,13.0,323,316,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T03:00,20.9,76,16.6,22.4,0.00,0.00,0,1012.3,976.7,3,0,0,10,0.58,5.5,13.1,328,323,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T04:00,20.6,76,16.3,22.0,0.00,0.00,0,1012.1,976.5,4,0,0,13,0.57,5.5,13.5,328,326,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T05:00,20.1,79,16.3,21.6,0.00,0.00,0,1012.1,976.4,11,0,5,28,0.50,4.8,12.2,333,326,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T06:00,20.1,79,16.3,21.4,0.00,0.00,0,1012.8,977.1,6,0,2,15,0.50,5.6,13.5,333,331,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T07:00,20.6,82,17.4,22.1,0.00,0.00,0,1014.2,978.5,5,2,6,0,0.44,8.1,16.1,328,333,1,0.00,11.0,4.0,7.0,46.2
2022-11-14T08:00,23.1,74,18.2,25.0,0.00,0.00,0,1015.0,979.6,8,4,3,7,0.74,7.3,14.8,327,331,1,3600.00,151.0,98.0,53.0,461.9
2022-11-14T09:00,25.7,65,18.6,28.0,0.00,0.00,0,1015.5,980.4,8,0,0,26,1.16,5.6,8.2,333,331,1,3600.00,360.0,275.0,85.0,656.7
2022-11-14T10:00,27.8,58,18.9,30.6,0.00,0.00,0,1015.3,980.4,0,0,0,0,1.56,3.4,4.7,328,328,1,3600.00,547.0,451.0,96.0,764.5
2022-11-14T11:00,29.4,54,19.2,33.3,0.00,0.00,0,1014.2,979.5,5,1,1,11,1.86,1.8,1.8,127,127,1,3600.00,665.0,546.0,119.0,764.7
2022-11-14T12:00,30.3,53,19.7,34.2,0.00,0.00,0,1013.1,978.6,0,0,0,0,2.02,7.1,8.4,135,133,1,3600.00,752.0,628.0,124.0,802.5
2022-11-14T13:00,31.1,50,19.4,34.7,0.00,0.00,0,1011.4,977.0,6,4,4,0,2.26,7.9,9.4,133,133,1,3600.00,760.0,632.0,128.0,799.1
2022-11-14T14:00,30.8,51,19.6,33.8,0.00,0.00,0,1010.0,975.6,8,3,9,0,2.16,9.4,11.2,130,130,1,3600.00,684.0,542.0,142.0,734.0
2022-11-14T15:00,30.4,53,19.8,32.8,0.00,0.00,0,1009.1,974.7,10,2,10,9,2.03,9.2,11.2,132,130,1,3600.00,543.0,402.0,141.0,639.4
2022-11-14T16:00,29.8,56,20.1,32.0,0.00,0.00,0,1009.0,974.6,10,3,11,4,1.83,11.6,15.3,144,146,1,3600.00,383.0,287.0,96.0,611.5
2022-11-14T17:00,28.2,66,21.3,31.1,0.00,0.00,1,1009.9,975.2,23,5,24,14,1.29,10.7,16.1,138,138,1,3600.00,194.0,130.0,64.0,479.6
2022-11-14T18:00,26.4,75,21.7,30.4,1.00,1.00,55,1011.1,976.2,58,15,54,40,0.85,5.1,11.4,176,152,0,495.12,27.0,12.0,15.0,102.0
2022-11-14T19:00,26.1,77,21.7,30.0,0.10,0.10,51,1011.6,976.7,25,0,38,8,0.79,5.9,7.7,133,131,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T20:00,26.0,79,22.1,30.4,0.00,0.00,0,1012.4,977.4,15,2,15,14,0.70,4.2,7.8,160,167,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T21:00,26.7,73,21.4,30.7,0.00,0.00,1,1012.9,978.0,22,0,6,62,0.95,3.9,5.8,158,173,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T22:00,26.5,73,21.2,30.6,0.00,0.00,1,1013.4,978.4,27,0,10,69,0.94,2.3,4.4,231,215,0,0.00,0.0,0.0,0.0,0.0
2022-11-14T23:00,26.0,75,21.1,30.1,0.00,0.00,0,1013.4,978.4,6,0,2,16,0.85,1.8,1.8,90,180,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T00:00,24.5,82,21.2,28.5,0.00,0.00,0,1013.4,978.2,6,1,4,8,0.56,3.7,2.3,29,18,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T01:00,23.7,85,21.1,27.5,0.00,0.00,1,1013.0,977.7,21,1,3,62,0.43,4.5,4.4,14,9,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T02:00,23.0,89,21.0,26.8,0.00,0.00,1,1012.6,977.3,25,1,3,74,0.32,4.0,4.7,350,4,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T03:00,22.2,93,21.0,25.8,0.00,0.00,0,1012.0,976.6,6,0,0,21,0.19,4.8,5.2,333,344,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T04:00,22.2,91,20.7,25.8,0.00,0.00,0,1011.7,976.3,10,0,0,32,0.24,4.4,5.2,325,326,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T05:00,22.4,89,20.5,26.0,0.00,0.00,0,1011.8,976.4,5,0,5,6,0.30,3.8,4.7,343,328,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T06:00,21.7,92,20.3,25.0,0.00,0.00,0,1012.4,976.9,5,0,7,3,0.21,4.5,5.8,346,338,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T07:00,22.5,89,20.6,26.0,0.00,0.00,0,1013.2,977.8,10,2,2,22,0.30,3.9,8.8,338,341,1,0.00,10.0,3.0,7.0,35.1
2022-11-15T08:00,24.7,79,20.8,28.4,0.00,0.00,0,1014.0,978.8,2,1,0,4,0.65,3.9,6.9,338,332,1,3600.00,146.0,92.0,54.0,438.6
2022-11-15T09:00,26.6,71,20.9,30.4,0.00,0.00,0,1014.3,979.3,13,0,0,44,1.01,3.9,5.2,338,335,1,3600.00,356.0,274.0,82.0,658.5
2022-11-15T10:00,28.3,65,21.1,32.5,0.00,0.00,1,1014.2,979.4,28,0,1,92,1.34,1.1,1.8,18,11,1,3600.00,540.0,439.0,101.0,747.7
2022-11-15T11:00,29.4,61,21.0,33.8,0.00,0.00,0,1013.2,978.6,14,2,1,39,1.61,3.6,4.2,127,121,1,3600.00,634.0,507.0,127.0,712.9
2022-11-15T12:00,30.1,59,21.2,34.9,0.00,0.00,1,1012.0,977.5,31,1,1,98,1.76,5.6,6.4,140,137,1,3600.00,729.0,605.0,124.0,775.9
2022-11-15T13:00,30.9,56,21.1,35.6,0.00,0.00,1,1010.7,976.3,21,2,2,61,1.95,6.4,7.2,153,153,1,3600.00,756.0,619.0,137.0,785.3
2022-11-15T14:00,31.1,54,20.8,34.5,0.00,0.00,1,1009.0,974.7,23,9,5,40,2.05,9.3,11.2,164,165,1,3600.00,646.0,509.0,137.0,691.6
2022-11-15T15:00,30.2,58,21.0,33.2,0.30,0.30,51,1008.4,974.0,40,19,21,34,1.81,9.4,11.5,88,90,1,3600.00,544.0,415.0,129.0,662.3
2022-11-15T16:00,29.2,64,21.7,32.7,0.00,0.00,2,1008.9,974.4,53,18,34,55,1.47,8.8,11.3,81,81,1,3600.00,298.0,175.0,123.0,374.3
2022-11-15T17:00,28.0,69,21.7,31.5,0.00,0.00,1,1009.8,975.1,44,13,24,59,1.17,8.4,12.0,115,111,1,3600.00,146.0,69.0,77.0,255.9
2022-11-15T18:00,25.3,84,22.4,29.2,2.00,2.00,61,1010.8,975.8,60,19,24,96,0.51,8.4,15.0,133,132,0,97.32,23.0,8.0,15.0,68.4
2022-11-15T19:00,23.6,91,22.0,28.0,0.30,0.30,51,1010.9,975.7,34,0,8,97,0.27,3.0,7.3,194,213,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T20:00,23.9,91,22.4,28.4,0.00,0.00,2,1012.4,977.2,55,15,22,94,0.26,4.5,7.2,151,143,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T21:00,23.7,90,22.0,28.0,0.10,0.10,51,1012.8,977.5,35,1,20,74,0.29,3.8,7.1,221,210,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T22:00,23.0,96,22.3,27.6,0.00,0.00,1,1013.1,977.7,32,5,14,64,0.11,3.3,4.3,139,138,0,0.00,0.0,0.0,0.0,0.0
2022-11-15T23:00,23.2,94,22.2,28.1,0.00,0.00,1,1013.3,978.0,36,8,17,61,0.17,1.1,0.4,288,360,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T00:00,22.3,98,21.9,26.7,1.40,1.40,61,1012.7,977.3,54,25,18,70,0.06,3.6,3.7,323,349,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T01:00,22.0,98,21.7,26.3,2.80,2.80,63,1013.0,977.5,100,75,52,78,0.06,3.4,8.2,58,67,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T02:00,22.6,96,21.9,27.1,0.10,0.10,51,1012.1,976.7,25,4,22,26,0.11,2.4,4.1,333,322,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T03:00,22.4,97,21.9,27.0,0.30,0.30,51,1011.5,976.1,15,4,2,35,0.07,1.5,3.1,315,324,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T04:00,22.0,98,21.7,26.4,0.10,0.10,51,1011.1,975.7,9,4,3,11,0.05,1.8,3.3,281,276,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T05:00,21.9,98,21.5,26.2,0.00,0.00,0,1011.2,975.8,10,10,2,1,0.06,1.8,2.6,307,326,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T06:00,22.0,98,21.6,26.3,0.00,0.00,1,1011.9,976.5,44,43,5,7,0.06,2.3,2.7,342,23,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T07:00,22.2,97,21.7,26.5,0.00,0.00,1,1012.5,977.1,24,11,24,0,0.09,3.1,6.8,324,328,1,0.00,9.0,2.0,7.0,23.7
2022-11-16T08:00,23.8,90,22.1,28.2,0.00,0.00,0,1013.6,978.3,10,9,4,0,0.28,3.9,5.0,338,339,1,3600.00,137.0,76.0,61.0,366.6
2022-11-16T09:00,25.5,81,22.1,30.1,0.00,0.00,1,1014.0,978.9,22,25,0,0,0.60,2.3,3.2,342,333,1,3600.00,336.0,238.0,98.0,575.6
2022-11-16T10:00,26.8,75,22.0,31.5,0.00,0.00,2,1014.0,979.1,50,53,4,0,0.89,1.3,1.3,124,124,1,3600.00,501.0,367.0,134.0,628.0
2022-11-16T11:00,28.0,72,22.5,33.0,0.00,0.00,1,1012.8,978.0,31,34,1,1,1.05,3.3,3.6,131,127,1,3600.00,602.0,427.0,175.0,602.8
2022-11-16T12:00,28.9,70,22.9,34.7,0.00,0.00,1,1011.1,976.5,31,30,4,4,1.18,4.1,4.8,135,132,1,3600.00,699.0,514.0,185.0,661.5
2022-11-16T13:00,29.2,70,23.2,35.1,0.00,0.00,1,1009.7,975.2,23,19,6,7,1.22,5.4,6.2,143,144,1,3600.00,717.0,571.0,146.0,726.8
2022-11-16T14:00,29.5,70,23.4,34.7,0.00,0.00,1,1008.3,973.8,24,12,9,26,1.23,6.4,7.4,137,137,1,3600.00,616.0,458.0,158.0,624.3
2022-11-16T15:00,29.2,69,22.9,34.0,0.40,0.40,51,1007.8,973.3,32,4,21,51,1.26,4.7,4.8,148,153,1,3600.00,530.0,382.0,148.0,611.6
2022-11-16T16:00,28.8,70,22.8,33.2,0.00,0.00,1,1007.5,973.0,23,0,7,62,1.19,6.9,8.0,129,126,1,3600.00,328.0,201.0,127.0,431.4
2022-11-16T17:00,27.6,77,23.1,32.3,0.00,0.00,1,1008.2,973.5,26,1,19,46,0.86,5.7,9.3,162,152,1,3600.00,165.0,89.0,76.0,331.6
2022-11-16T18:00,25.8,87,23.5,30.9,0.00,0.00,0,1009.2,974.3,15,0,10,31,0.43,4.6,6.5,219,177,0,594.78,28.0,13.0,15.0,111.6
2022-11-16T19:00,26.1,84,23.2,30.9,0.00,0.00,0,1009.1,974.2,19,4,8,35,0.55,5.8,7.2,240,198,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T20:00,26.5,82,23.1,31.5,0.00,0.00,1,1010.1,975.2,32,4,17,62,0.63,3.3,4.0,311,260,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T21:00,25.8,85,23.0,31.0,0.00,0.00,0,1010.7,975.8,17,1,19,15,0.51,2.4,2.5,333,315,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T22:00,25.2,87,23.0,30.3,0.00,0.00,0,1011.2,976.2,18,0,24,12,0.41,2.7,3.0,337,346,0,0.00,0.0,0.0,0.0,0.0
2022-11-16T23:00,24.5,90,22.8,29.2,0.00,0.00,0,1011.5,976.4,7,0,7,8,0.30,4.9,5.6,343,345,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T00:00,23.8,93,22.6,28.3,0.00,0.00,0,1010.9,975.7,8,1,12,1,0.21,5.1,8.8,352,348,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T01:00,23.5,94,22.4,28.0,0.00,0.00,1,1010.7,975.5,23,3,14,40,0.18,4.1,9.8,345,343,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T02:00,23.5,93,22.3,27.8,0.00,0.00,1,1010.0,974.8,32,3,11,75,0.20,5.2,12.0,326,327,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T03:00,23.0,93,21.9,27.0,0.00,0.00,1,1009.4,974.2,22,4,6,49,0.19,6.2,13.7,324,330,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T04:00,22.6,94,21.6,26.5,0.00,0.00,0,1009.2,973.9,14,9,10,1,0.16,6.0,13.7,327,337,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T05:00,21.9,96,21.2,25.8,0.00,0.00,0,1009.7,974.3,9,0,13,3,0.11,4.5,8.7,299,312,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T06:00,22.5,94,21.4,26.7,0.00,0.00,0,1010.5,975.2,6,3,5,1,0.18,2.5,2.6,8,344,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T07:00,22.4,91,20.9,26.3,0.00,0.00,0,1011.4,976.0,15,8,12,3,0.25,3.0,5.2,346,335,1,0.00,8.0,3.0,5.0,36.1
2022-11-17T08:00,23.9,85,21.2,27.5,0.10,0.10,51,1012.0,976.8,31,12,33,0,0.44,5.8,7.6,300,301,1,3600.00,131.0,79.0,52.0,385.5
2022-11-17T09:00,25.9,79,21.9,30.1,0.00,0.00,0,1012.5,977.5,14,6,14,0,0.71,4.7,6.2,328,324,1,3600.00,328.0,234.0,94.0,569.5
2022-11-17T10:00,27.4,73,22.2,32.2,0.00,0.00,0,1012.6,977.8,5,4,3,0,0.97,1.5,1.9,346,338,1,3600.00,518.0,407.0,111.0,699.8
2022-11-17T11:00,28.5,70,22.5,34.2,0.00,0.00,0,1012.0,977.3,3,2,2,0,1.16,1.0,0.8,135,117,1,3600.00,660.0,543.0,117.0,769.6
2022-11-17T12:00,29.4,66,22.3,34.9,0.00,0.00,0,1011.0,976.4,6,3,6,0,1.40,3.5,3.9,156,158,1,3600.00,701.0,548.0,153.0,707.7
2022-11-17T13:00,30.1,60,21.4,33.9,0.10,0.10,51,1009.1,974.7,38,9,47,5,1.72,8.6,10.1,147,153,1,3600.00,628.0,506.0,122.0,646.2
2022-11-17T14:00,28.1,70,22.0,31.3,1.00,1.00,55,1008.7,974.1,59,30,44,19,1.16,13.0,17.3,132,132,1,3600.00,583.0,438.0,145.0,598.9
2022-11-17T15:00,28.0,71,22.3,31.8,0.80,0.80,53,1008.1,973.5,85,49,41,53,1.10,8.6,10.8,158,159,1,3600.00,434.0,287.0,147.0,461.0
2022-11-17T16:00,28.0,71,22.3,32.2,0.10,0.10,51,1008.0,973.4,27,14,13,23,1.10,6.3,7.9,156,156,1,3600.00,346.0,223.0,123.0,480.3
2022-11-17T17:00,27.4,75,22.5,32.0,0.10,0.10,51,1008.6,973.9,23,10,11,25,0.92,4.6,6.5,162,161,1,3600.00,176.0,104.0,72.0,389.2
2022-11-17T18:00,26.0,82,22.7,30.7,0.00,0.00,1,1009.6,974.7,30,4,8,71,0.60,4.6,4.7,198,171,0,299.28,26.0,10.0,16.0,86.2
2022-11-17T19:00,27.0,77,22.6,31.7,0.00,0.00,0,1009.4,974.6,8,1,9,6,0.83,4.0,6.1,90,152,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T20:00,26.6,78,22.5,31.2,0.00,0.00,0,1010.7,975.8,11,3,10,8,0.75,3.7,6.2,61,144,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T21:00,25.7,82,22.5,30.6,0.00,0.00,1,1011.5,976.5,20,6,15,19,0.59,1.8,4.1,11,135,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T22:00,24.4,89,22.5,27.9,0.00,0.00,2,1012.1,976.9,53,33,33,11,0.33,11.5,15.7,346,349,0,0.00,0.0,0.0,0.0,0.0
2022-11-17T23:00,22.9,90,21.2,26.4,2.90,2.90,63,1012.6,977.2,100,36,100,65,0.27,6.1,10.1,298,305,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T00:00,23.1,94,22.1,27.2,0.20,0.20,51,1012.2,976.9,22,8,14,20,0.17,6.1,11.6,332,330,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T01:00,22.7,94,21.7,26.4,0.00,0.00,1,1011.8,976.5,30,5,12,61,0.16,7.7,14.7,323,324,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T02:00,22.8,92,21.5,27.4,0.00,0.00,1,1011.6,976.3,46,10,13,96,0.21,0.7,2.0,180,315,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T03:00,22.2,97,21.7,26.5,0.00,0.00,2,1011.2,975.8,50,2,31,100,0.08,2.6,4.8,326,318,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T04:00,22.2,97,21.7,26.8,0.10,0.10,51,1011.1,975.7,77,26,40,100,0.08,1.3,1.0,304,315,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T05:00,21.9,97,21.5,26.1,0.00,0.00,1,1011.3,975.9,49,7,21,100,0.07,3.1,5.5,315,328,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T06:00,22.8,93,21.5,27.4,0.00,0.00,2,1011.8,976.5,58,18,20,100,0.20,0.0,0.8,180,297,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T07:00,22.3,96,21.7,26.2,0.00,0.00,2,1012.8,977.4,58,17,21,100,0.10,5.8,8.7,338,343,1,0.00,7.0,1.0,6.0,12.2
2022-11-18T08:00,23.7,89,21.8,27.5,0.00,0.00,2,1013.7,978.4,57,18,18,100,0.32,7.1,8.9,336,339,1,3600.00,117.0,52.0,65.0,256.8
2022-11-18T09:00,25.2,82,22.0,29.5,0.00,0.00,1,1014.0,978.9,40,4,10,100,0.57,4.1,5.5,345,337,1,3600.00,319.0,205.0,114.0,502.1
2022-11-18T10:00,26.8,75,21.9,31.6,0.00,0.00,3,1014.2,979.2,100,97,10,100,0.90,0.7,0.5,90,45,1,3600.00,493.0,348.0,145.0,601.1
2022-11-18T11:00,27.7,73,22.4,32.3,0.00,0.00,3,1013.5,978.7,86,37,37,100,1.01,4.0,4.3,95,90,1,3600.00,556.0,294.0,262.0,418.3
2022-11-18T12:00,27.7,72,22.1,31.7,2.80,2.80,63,1012.4,977.6,76,27,36,100,1.05,6.1,6.9,118,118,1,3600.00,481.0,269.0,212.0,348.6
2022-11-18T13:00,27.1,76,22.6,31.0,0.40,0.40,51,1011.3,976.5,59,19,20,100,0.84,10.7,13.1,110,111,1,3600.00,586.0,319.0,267.0,408.7
2022-11-18T14:00,27.3,76,22.7,32.4,0.20,0.20,51,1009.8,975.1,62,23,18,100,0.88,4.8,5.9,132,128,1,3600.00,623.0,448.0,175.0,614.4
2022-11-18T15:00,28.1,70,22.1,32.6,0.00,0.00,1,1009.5,974.8,47,6,23,93,1.13,3.0,3.2,194,207,1,3600.00,471.0,308.0,163.0,496.2
2022-11-18T16:00,28.1,69,21.8,32.7,0.00,0.00,1,1009.2,974.6,33,0,38,35,1.19,1.5,1.8,166,169,1,3600.00,282.0,156.0,126.0,337.1
2022-11-18T17:00,27.6,81,24.0,33.5,0.00,0.00,1,1010.2,975.5,47,8,19,95,0.71,0.8,1.1,117,108,1,3600.00,151.0,74.0,77.0,278.1
2022-11-18T18:00,25.8,85,23.0,30.5,0.00,0.00,1,1011.2,976.2,50,16,9,100,0.51,5.1,6.2,98,97,0,0.00,19.0,5.0,14.0,43.3
2022-11-18T19:00,24.6,87,22.3,28.8,0.00,0.00,1,1011.5,976.4,32,0,5,98,0.39,6.1,13.8,332,345,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T20:00,24.7,87,22.3,28.8,0.00,0.00,1,1012.8,977.6,41,3,19,90,0.41,6.6,14.3,319,326,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T21:00,24.2,91,22.5,28.8,0.00,0.00,1,1013.4,978.2,38,0,20,86,0.29,4.0,10.8,333,330,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T22:00,23.5,95,22.6,28.2,0.00,0.00,0,1013.8,978.5,7,0,10,3,0.15,3.8,8.9,343,346,0,0.00,0.0,0.0,0.0,0.0
2022-11-18T23:00,23.3,96,22.6,27.9,0.00,0.00,0,1013.8,978.5,8,0,13,0,0.12,4.6,10.5,342,356,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T00:00,23.2,96,22.5,27.6,0.00,0.00,1,1013.5,978.1,39,1,63,0,0.12,4.9,11.3,324,338,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T01:00,23.2,96,22.4,27.8,0.00,0.00,2,1013.4,978.1,56,4,87,0,0.13,3.8,10.3,319,331,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T02:00,23.0,96,22.4,27.7,0.00,0.00,0,1012.9,977.6,19,3,27,0,0.11,3.2,9.4,333,337,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T03:00,22.6,97,22.1,27.1,0.00,0.00,0,1012.6,977.2,7,0,11,0,0.08,3.4,9.1,342,342,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T04:00,22.6,97,22.0,26.7,0.00,0.00,0,1012.0,976.6,3,1,3,0,0.09,5.2,12.1,326,333,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T05:00,22.6,95,21.8,26.7,0.00,0.00,0,1011.9,976.5,7,4,5,0,0.13,4.6,12.3,321,328,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T06:00,22.2,96,21.5,26.2,0.00,0.00,0,1012.2,976.8,7,4,5,0,0.11,3.9,10.9,326,333,0,0.00,0.0,0.0,0.0,0.0
2022-11-19T07:00,22.6,95,21.8,26.7,0.00,0.00,2,1013.6,978.2,61,1,96,8,0.13,4.8,10.0,333,339,1,0.00,8.0,3.0,5.0,37.1
2022-11-19T08:00,23.9,89,22.0,28.3,0.00,0.00,1,1014.5,979.2,33,7,39,10,0.32,3.8,7.4,319,321,1,1348.25,78.0,21.0,57.0,104.9
2022-11-19T09:00,25.3,84,22.4,29.9,0.00,0.00,1,1015.0,979.8,28,1,46,0,0.52,3.6,4.9,323,324,1,3600.00,221.0,107.0,114.0,263.8
2022-11-19T10:00,27.1,77,22.7,31.9,0.00,0.00,0,1014.7,979.8,9,1,6,14,0.83,3.4,4.6,342,342,1,3600.00,448.0,288.0,160.0,499.8
